user_id,puntaje_sisben,puntaje_centrado,elegible,tratado,edad,genero,estrato,tam_hogar,num_menores,zona,nivel_educativo,cod_departamento,cod_municipio
USER_005369,0.032666708214344635,-0.005333291785655364,1,1,28,1,1,4,0,1,3,47,47056
USER_005370,0.06383410492666124,0.025834104926661237,0,0,62,2,1,3,3,1,2,68,68051
USER_005371,0.02136630199676156,-0.01663369800323844,1,1,20,1,1,3,3,1,5,25,25026
USER_005372,0.023116193289520467,-0.014883806710479532,1,1,55,2,2,4,1,1,2,63,63011
USER_005373,0.023556695126971526,-0.014443304873028473,1,1,48,2,1,5,3,1,4,63,63098
USER_005374,0.03898192927450777,0.0009819292745077701,0,0,41,2,1,4,1,1,2,8,8061
USER_005375,0.046474474444563964,0.008474474444563965,0,0,59,1,1,4,2,1,3,19,19041
USER_005376,0.051095132021767506,0.013095132021767507,0,0,68,2,2,5,1,1,4,25,25067
USER_005377,0.07857992976242453,0.040579929762424534,0,0,29,2,1,6,1,1,3,54,54094
USER_005378,0.006258513186988546,-0.031741486813011456,1,1,63,2,2,2,0,1,5,11,11067
USER_005379,0.049131033836866254,0.011131033836866255,0,0,60,2,2,3,0,2,3,66,66090
USER_005380,0.031643041411416536,-0.006356958588583463,1,1,44,2,1,3,1,1,4,47,47018
USER_005381,0.0312037727666684,-0.006796227233331599,1,1,38,1,1,3,1,2,3,8,8014
USER_005382,0.030703418076191837,-0.007296581923808162,1,1,42,1,2,8,4,2,2,25,25078
USER_005383,0.0263684549378804,-0.011631545062119598,1,1,47,2,2,9,1,2,1,66,66079
USER_005384,0.06526787251905178,0.02726787251905178,0,0,47,2,1,6,1,2,4,73,73048
USER_005385,0.05263445990520854,0.014634459905208543,0,0,27,1,1,4,1,1,2,8,8086
USER_005386,0.040347939678360624,0.002347939678360625,0,0,20,1,2,4,1,1,3,25,25053
USER_005387,0.060265236287305006,0.022265236287305007,0,0,30,1,1,4,1,1,5,66,66069
USER_005388,0.017312065520516867,-0.020687934479483132,1,1,44,2,2,5,1,1,1,13,13096
USER_005389,0.02003942303003611,-0.01796057696996389,1,1,35,2,2,6,5,1,3,13,13094
USER_005390,0.007330484017079686,-0.030669515982920312,1,1,62,2,1,3,1,1,1,66,66007
USER_005391,0.029508781898150687,-0.008491218101849312,1,1,41,1,2,3,3,1,4,5,5072
USER_005392,0.042425477900571294,0.004425477900571295,0,0,63,2,2,7,1,1,3,11,11041
USER_005393,0.04154287866898501,0.0035428786689850125,0,0,31,2,1,3,2,1,3,76,76096
USER_005394,0.042240128665898206,0.004240128665898207,0,0,56,1,1,6,1,1,2,47,47002
USER_005395,0.018834147534008774,-0.019165852465991225,1,1,61,1,2,5,3,1,4,66,66070
USER_005396,0.05204732113921033,0.014047321139210332,0,0,74,2,1,7,1,1,4,66,66042
USER_005397,0.04359441277358497,0.005594412773584974,0,0,21,2,2,1,1,2,4,68,68099
USER_005398,0.050995814221989975,0.012995814221989976,0,0,33,1,1,5,0,1,4,47,47051
USER_005399,0.011608567336149225,-0.026391432663850772,1,1,68,2,3,2,0,1,3,11,11004
USER_005400,0.04467236288196685,0.006672362881966848,0,0,27,1,2,4,0,1,1,25,25084
USER_005401,0.022183521401237097,-0.015816478598762902,1,1,65,1,1,4,1,1,1,11,11091
USER_005402,0.034040151211729576,-0.003959848788270423,1,1,54,2,1,4,2,2,3,63,63067
USER_005403,0.04801547347954575,0.010015473479545754,0,0,44,2,1,6,1,2,3,50,50064
USER_005404,0.041366404093838696,0.003366404093838697,0,0,65,2,2,6,2,1,3,11,11020
USER_005405,0.02722690030331022,-0.01077309969668978,1,1,18,2,2,5,1,2,2,66,66093
USER_005406,0.040094097342766276,0.002094097342766277,0,0,22,1,2,5,2,1,5,25,25027
USER_005407,0.017026970271345355,-0.020973029728654644,1,1,30,2,1,6,0,1,4,50,50047
USER_005408,0.05725401093847444,0.01925401093847444,0,0,62,1,1,7,0,2,2,11,11065
USER_005409,0.03692073970755623,-0.0010792602924437691,1,1,20,2,1,2,1,1,4,47,47031
USER_005410,0.05677824916382989,0.01877824916382989,0,0,34,2,1,7,1,2,2,11,11046
USER_005411,0.032102024693559356,-0.0058979753064406434,1,1,36,2,1,5,1,1,3,25,25003
USER_005412,0.03214636017390126,-0.005853639826098739,1,1,54,2,1,7,0,2,2,25,25017
USER_005413,0.028537198200432306,-0.009462801799567693,1,1,22,2,2,1,3,1,2,54,54085
USER_005414,0.05314260897539613,0.015142608975396134,0,0,64,2,1,4,0,1,2,8,8086
USER_005415,0.02935853264007286,-0.00864146735992714,1,1,59,2,2,5,2,1,1,8,8042
USER_005416,0.049668931486227655,0.011668931486227656,0,0,61,2,1,3,0,1,5,25,25022
USER_005417,0.034263214034960646,-0.0037367859650393534,1,1,41,2,2,7,1,2,2,8,8041
USER_005418,0.010360550501625708,-0.02763944949837429,1,0,60,2,2,4,4,1,4,66,66078
USER_005419,0.03144528898320301,-0.006554711016796992,1,0,50,2,2,4,1,1,3,68,68043
USER_005420,0.022313376784557276,-0.015686623215442723,1,1,72,1,1,2,1,1,3,11,11059
USER_005421,0.040508540855235066,0.002508540855235067,0,0,38,2,2,3,2,1,3,47,47095
USER_005422,0.02214388396488265,-0.01585611603511735,1,1,20,1,1,3,1,1,3,11,11012
USER_005423,0.053889626510719255,0.015889626510719256,0,0,21,1,1,3,2,1,4,11,11069
USER_005424,0.03863386209470459,0.0006338620947045903,0,0,68,2,3,9,3,2,5,76,76023
USER_005425,0.037336060078618914,-0.0006639399213810848,1,1,49,1,3,2,1,2,5,66,66088
USER_005426,0.04983838206681374,0.011838382066813743,0,0,41,2,1,5,3,2,3,76,76009
USER_005427,0.05445860401113794,0.01645860401113794,0,0,69,2,1,3,2,1,3,8,8007
USER_005428,0.03969851872345523,0.0016985187234552293,0,0,52,2,1,4,1,1,2,11,11052
USER_005429,0.028431995506760642,-0.009568004493239357,1,0,35,1,2,8,6,2,3,8,8007
USER_005430,0.01339045575831806,-0.02460954424168194,1,1,20,2,2,5,0,1,2,13,13018
USER_005431,0.0297092536444723,-0.0082907463555277,1,1,56,2,1,4,1,1,2,52,52064
USER_005432,0.030741816300280576,-0.007258183699719423,1,1,71,1,2,7,0,1,2,54,54085
USER_005433,0.04160586179488445,0.003605861794884452,0,0,43,2,1,9,0,1,2,76,76001
USER_005434,0.03482279678292959,-0.0031772032170704068,1,1,70,1,3,2,0,2,3,54,54046
USER_005435,0.05031899458077142,0.012318994580771424,0,0,41,2,3,6,1,1,3,25,25002
USER_005436,0.030805250930939658,-0.007194749069060341,1,1,18,2,1,5,1,1,5,11,11088
USER_005437,0.03914438249720587,0.001144382497205873,0,0,68,2,2,5,3,1,2,68,68014
USER_005438,0.05775981164795334,0.01975981164795334,0,0,67,2,1,5,0,2,3,11,11064
USER_005439,0.0451273782093245,0.007127378209324499,0,0,51,2,1,3,1,2,4,11,11049
USER_005440,0.03909943687467153,0.001099436874671532,0,0,29,2,2,6,4,1,3,11,11003
USER_005441,0.030970833370972346,-0.007029166629027653,1,1,34,2,1,8,0,2,4,19,19021
USER_005442,0.030501529049275344,-0.007498470950724655,1,1,38,2,1,5,2,1,3,5,5034
USER_005443,0.027240801205720786,-0.010759198794279213,1,1,38,2,3,4,0,1,3,11,11052
USER_005444,0.03188489701325651,-0.00611510298674349,1,1,20,2,1,5,1,1,3,50,50099
USER_005445,0.05133498758116472,0.01333498758116472,0,1,61,1,1,4,0,2,2,25,25055
USER_005446,0.03667167593061597,-0.001328324069384032,1,1,45,1,1,9,1,1,1,11,11020
USER_005447,0.019753403959281535,-0.018246596040718464,1,1,42,2,2,6,2,2,1,54,54038
USER_005448,0.06652253939589675,0.028522539395896752,0,0,61,2,2,6,2,2,4,68,68073
USER_005449,0.044799477867177445,0.006799477867177446,0,0,23,2,1,4,2,1,2,66,66048
USER_005450,0.018895848992302462,-0.019104151007697537,1,1,59,2,2,5,3,1,1,76,76015
USER_005451,0.033372266091387645,-0.004627733908612354,1,1,47,2,3,3,0,1,5,76,76056
USER_005452,0.04166329574242627,0.00366329574242627,0,0,49,1,2,3,1,2,4,68,68095
USER_005453,0.06556888139946065,0.027568881399460655,0,0,39,2,1,11,2,1,1,25,25009
USER_005454,0.023378313126116962,-0.014621686873883037,1,1,55,2,2,3,2,1,1,66,66013
USER_005455,0.054640610790339196,0.016640610790339197,0,0,31,2,2,7,1,1,2,76,76032
USER_005456,0.060992296404585145,0.022992296404585146,0,0,51,1,2,6,1,2,3,25,25020
USER_005457,0.030570185423881447,-0.007429814576118552,1,1,60,2,1,7,0,1,3,11,11021
USER_005458,0.0358372957170965,-0.0021627042829035006,1,1,64,2,1,7,0,1,3,25,25083
USER_005459,0.02445536128939345,-0.01354463871060655,1,1,43,2,1,3,0,1,3,68,68027
USER_005460,0.036948082883795426,-0.0010519171162045732,1,1,57,2,2,4,0,1,3,11,11060
USER_005461,0.03945115038485603,0.0014511503848560342,0,0,71,1,2,6,0,2,4,11,11075
USER_005462,0.04989474997123556,0.01189474997123556,0,0,30,1,2,5,1,1,4,25,25015
USER_005463,0.056352752065306703,0.018352752065306704,0,0,47,1,1,3,0,2,2,73,73008
USER_005464,0.028778559030675294,-0.009221440969324705,1,1,36,1,1,4,0,2,3,11,11060
USER_005465,0.010490124036610085,-0.027509875963389913,1,1,59,2,1,4,3,2,5,19,19073
USER_005466,0.03968132831085637,0.0016813283108563712,0,0,58,2,1,4,0,1,4,25,25037
USER_005467,0.04440306294952961,0.006403062949529609,0,0,67,2,1,7,2,1,4,19,19020
USER_005468,0.043741265315275626,0.005741265315275627,0,0,56,1,3,5,2,1,3,11,11052
USER_005469,0.03509990128736434,-0.0029000987126356556,1,1,20,2,1,4,0,1,4,8,8010
USER_005470,0.04187128149495902,0.0038712814949590224,0,1,48,2,1,5,0,1,3,11,11019
USER_005471,0.06273167212528372,0.024731672125283717,0,0,29,2,1,3,2,2,4,11,11010
USER_005472,0.045726012534437636,0.007726012534437637,0,0,32,1,1,5,0,1,4,8,8022
USER_005473,0.034399473624953734,-0.0036005263750462646,1,1,71,1,1,6,2,1,2,19,19048
USER_005474,0.03249703274356007,-0.005502967256439929,1,1,70,2,2,3,1,1,2,13,13025
USER_005475,0.037452214634834044,-0.000547785365165955,1,1,62,2,1,3,1,1,3,52,52024
USER_005476,0.0645510994274596,0.026551099427459597,0,0,55,2,1,3,1,1,4,25,25026
USER_005477,0.03725048935710704,-0.000749510642892956,1,1,57,2,1,3,0,1,4,63,63015
USER_005478,0.03970308483218938,0.0017030848321893804,0,0,31,2,2,3,1,1,3,25,25095
USER_005479,0.03276529643595546,-0.0052347035640445405,1,1,52,2,2,1,4,1,3,73,73035
USER_005480,0.05648475036162947,0.01848475036162947,0,0,33,1,1,5,1,1,4,52,52064
USER_005481,0.06939755882117013,0.03139755882117013,0,0,67,2,3,4,0,1,4,68,68007
USER_005482,0.046759195741470826,0.008759195741470827,0,0,41,1,1,4,1,2,3,8,8091
USER_005483,0.041241593556781385,0.003241593556781386,0,0,34,1,2,8,0,1,2,73,73054
USER_005484,0.04055174249761352,0.0025517424976135225,0,0,35,2,1,3,0,1,4,5,5060
USER_005485,0.0042353981682138175,-0.03376460183178618,1,1,59,1,1,3,0,2,2,73,73005
USER_005486,0.05117726296427226,0.013177262964272261,0,0,34,1,1,4,0,1,2,63,63077
USER_005487,0.042012496239937656,0.004012496239937657,0,0,33,1,1,4,0,2,4,63,63004
USER_005488,0.04642513075991088,0.00842513075991088,0,0,38,2,1,5,1,2,3,11,11093
USER_005489,0.029328067088744428,-0.008671932911255571,1,1,41,1,1,3,1,2,3,52,52011
USER_005490,0.034233146815343625,-0.003766853184656374,1,1,51,2,1,6,1,1,3,50,50029
USER_005491,0.03383462595245241,-0.00416537404754759,1,1,69,2,1,5,1,2,4,11,11008
USER_005492,0.05532434476109558,0.01732434476109558,0,0,53,2,2,4,1,1,3,19,19049
USER_005493,0.034318602450953604,-0.0036813975490463946,1,1,60,2,2,3,0,1,3,54,54043
USER_005494,0.07123990483164697,0.03323990483164697,0,0,44,2,1,5,0,1,2,25,25098
USER_005495,0.04646293628522556,0.008462936285225563,0,0,56,2,1,6,3,2,3,11,11018
USER_005496,0.020864760100064026,-0.017135239899935973,1,1,34,1,1,5,0,2,4,11,11057
USER_005497,0.03807180560122065,7.180560122065083e-05,0,1,42,1,1,9,1,1,2,11,11090
USER_005498,0.030224873167653765,-0.007775126832346234,1,1,68,2,1,4,1,1,4,76,76049
USER_005499,0.007084262952699638,-0.03091573704730036,1,1,55,2,1,4,2,1,1,11,11018
USER_005500,0.06399206410170684,0.02599206410170684,0,0,59,2,1,5,0,1,1,13,13024
USER_005501,0.05054713813330006,0.012547138133300058,0,0,38,1,2,2,0,1,2,25,25035
USER_005502,0.047998109768489686,0.009998109768489687,0,0,21,1,3,3,2,2,4,19,19062
USER_005503,0.042481054904495566,0.004481054904495567,0,0,42,2,2,5,3,1,3,8,8097
USER_005504,0.019269736469613438,-0.01873026353038656,1,1,47,2,3,4,1,1,1,47,47082
USER_005505,0.03274574290666845,-0.005254257093331549,1,1,74,2,2,4,2,1,3,11,11095
USER_005506,0.05262671162176019,0.014626711621760193,0,0,50,2,1,3,2,1,2,63,63045
USER_005507,0.024231699553262463,-0.013768300446737537,1,1,56,2,1,6,1,2,2,50,50029
USER_005508,0.0020234602562378035,-0.03597653974376219,1,0,43,2,2,2,2,1,3,73,73065
USER_005509,0.036593409883286104,-0.0014065901167138947,1,1,42,2,1,4,1,1,1,11,11017
USER_005510,0.03787363668958692,-0.00012636331041308152,1,1,70,2,1,2,0,1,3,25,25064
USER_005511,0.04203345124622064,0.0040334512462206415,0,0,33,1,1,7,2,2,5,73,73055
USER_005512,0.050927779652718046,0.012927779652718047,0,0,66,2,1,6,0,1,3,25,25099
USER_005513,0.04956408718346813,0.01156408718346813,0,0,41,2,1,5,1,1,3,11,11088
USER_005514,0.04388154707865882,0.005881547078658823,0,0,22,2,2,3,1,1,1,68,68067
USER_005515,0.05793297082130064,0.01993297082130064,0,0,71,1,1,2,1,2,3,8,8037
USER_005516,0.017215453287800282,-0.020784546712199717,1,1,72,2,1,7,0,1,2,52,52056
USER_005517,0.04756872721716086,0.009568727217160858,0,0,59,2,3,6,1,1,4,11,11022
USER_005518,0.04939807545005414,0.01139807545005414,0,0,56,2,1,8,0,2,5,11,11085
USER_005519,0.021406565708796413,-0.016593434291203586,1,1,30,2,2,4,0,2,2,73,73057
USER_005520,0.017456940869764164,-0.020543059130235835,1,1,47,1,2,2,2,1,4,63,63080
USER_005521,0.02881086810286598,-0.00918913189713402,1,1,24,1,1,4,2,1,4,68,68081
USER_005522,0.03007687836227062,-0.007923121637729378,1,1,64,1,2,4,1,1,4,25,25062
USER_005523,0.051301291952536465,0.013301291952536466,0,0,34,2,1,1,0,1,4,11,11002
USER_005524,0.030781918244633572,-0.007218081755366427,1,1,72,1,2,3,2,1,2,25,25033
USER_005525,0.027154772225781942,-0.010845227774218057,1,1,44,1,2,8,1,1,3,76,76045
USER_005526,0.030825493949581614,-0.007174506050418385,1,1,52,2,3,3,3,1,3,11,11031
USER_005527,0.056779485012313176,0.018779485012313177,0,0,22,2,2,2,1,1,2,68,68059
USER_005528,0.040195650615654284,0.002195650615654285,0,0,59,2,1,4,1,2,2,19,19012
USER_005529,0.03731123461964632,-0.00068876538035368,1,1,22,2,2,4,2,1,2,19,19017
USER_005530,0.038349917519484224,0.00034991751948422467,0,0,41,1,1,7,2,2,3,25,25098
USER_005531,0.05938090501489784,0.02138090501489784,0,0,24,2,1,5,1,1,1,68,68066
USER_005532,0.028762424100951374,-0.009237575899048625,1,1,24,2,2,5,1,2,2,25,25088
USER_005533,0.05973262436410156,0.02173262436410156,0,0,71,1,3,9,2,2,4,63,63033
USER_005534,0.043157444483822555,0.0051574444838225555,0,0,72,2,1,7,0,2,2,47,47015
USER_005535,0.037593709270369785,-0.000406290729630214,1,1,31,2,3,4,2,1,5,8,8073
USER_005536,0.07751350746901423,0.03951350746901423,0,1,72,2,2,4,1,1,4,52,52012
USER_005537,0.024165407653021057,-0.013834592346978942,1,1,32,1,1,7,2,1,4,11,11044
USER_005538,0.03469471360649491,-0.003305286393505087,1,1,22,2,1,6,4,2,2,8,8052
USER_005539,0.021513531412539998,-0.01648646858746,1,1,54,2,2,6,3,1,3,11,11005
USER_005540,0.05428692955804254,0.01628692955804254,0,0,21,1,1,5,1,1,1,50,50066
USER_005541,0.06533783400477518,0.02733783400477518,0,0,47,2,2,3,1,1,3,66,66045
USER_005542,0.06504884172106958,0.027048841721069576,0,0,37,2,2,6,1,1,4,11,11053
USER_005543,0.05835923129719007,0.02035923129719007,0,0,70,1,2,4,1,1,2,19,19028
USER_005544,0.03703569298306052,-0.0009643070169394821,1,1,43,2,1,6,2,1,2,13,13021
USER_005545,0.034521385337652304,-0.0034786146623476955,1,1,26,1,1,4,1,2,3,25,25014
USER_005546,0.014932453412589025,-0.023067546587410975,1,0,47,2,1,4,2,1,3,25,25001
USER_005547,0.0705381030277269,0.032538103027726896,0,0,61,2,1,5,0,1,2,5,5022
USER_005548,0.04703467117222702,0.009034671172227018,0,0,65,2,3,5,1,2,2,68,68004
USER_005549,0.03262064642695776,-0.005379353573042242,1,0,39,1,1,11,2,1,3,11,11008
USER_005550,0.059920853334804514,0.021920853334804515,0,0,57,1,1,3,1,1,4,54,54066
USER_005551,0.02540853224859999,-0.01259146775140001,1,1,58,2,3,3,0,1,5,8,8016
USER_005552,0.046099330513340114,0.008099330513340115,0,0,61,2,2,3,1,1,4,73,73016
USER_005553,0.03741056298563748,-0.0005894370143625163,1,1,47,2,1,2,0,1,5,66,66044
USER_005554,0.049580157098204514,0.011580157098204515,0,0,37,2,1,5,0,1,3,52,52036
USER_005555,0.03904639691220818,0.001046396912208182,0,1,45,2,3,4,2,1,3,5,5095
USER_005556,0.018236081633331635,-0.019763918366668364,1,1,24,1,1,6,1,1,1,68,68049
USER_005557,0.04113364559005057,0.0031336455900505683,0,0,70,2,2,4,1,2,4,54,54059
USER_005558,0.05573296212813043,0.017732962128130428,0,0,21,2,2,5,4,1,3,73,73012
USER_005559,0.039561753912190224,0.0015617539121902252,0,0,45,1,2,6,0,1,1,66,66064
USER_005560,0.05162672682383629,0.01362672682383629,0,0,72,1,1,5,1,1,3,76,76094
USER_005561,0.024317057714889203,-0.013682942285110796,1,1,52,2,1,5,1,1,2,19,19044
USER_005562,0.039606088100952216,0.0016060881009522174,0,0,50,2,2,6,1,1,4,68,68092
USER_005563,0.03063234317367134,-0.0073676568263286585,1,1,24,2,3,4,1,1,4,25,25026
USER_005564,0.05120471260157065,0.013204712601570648,0,0,26,2,3,7,2,2,4,76,76080
USER_005565,0.04047237343392994,0.0024723734339299405,0,0,51,2,1,4,2,1,3,5,5059
USER_005566,0.05035110514504919,0.012351105145049189,0,0,56,2,1,3,0,2,4,11,11007
USER_005567,0.05631565639236799,0.018315656392367992,0,0,59,2,1,5,2,1,4,5,5060
USER_005568,0.050374278626820826,0.012374278626820827,0,0,51,2,1,8,0,1,3,25,25077
USER_005569,0.04409677651440466,0.006096776514404663,0,0,30,2,2,5,2,1,5,63,63072
USER_005570,0.02502681612232892,-0.012973183877671077,1,1,46,2,1,5,0,1,3,47,47091
USER_005571,0.039958208339996484,0.0019582083399964853,0,0,52,2,1,4,1,1,1,66,66031
USER_005572,0.032003643969762505,-0.005996356030237494,1,1,62,2,2,5,1,1,3,25,25072
USER_005573,0.0348390406494366,-0.0031609593505633957,1,1,27,1,2,2,1,1,4,8,8079
USER_005574,0.03438198773874624,-0.0036180122612537585,1,0,47,1,2,5,1,1,2,68,68093
USER_005575,0.025301116378266333,-0.012698883621733666,1,1,61,1,2,5,2,2,3,25,25094
USER_005576,0.010639921162990154,-0.027360078837009846,1,1,43,1,1,8,1,2,4,54,54075
USER_005577,0.0299778542750835,-0.0080221457249165,1,1,52,2,1,3,0,1,1,11,11037
USER_005578,0.04290069177886239,0.00490069177886239,0,0,45,2,3,3,2,1,2,76,76062
USER_005579,0.019777344318587648,-0.01822265568141235,1,0,46,2,2,3,1,1,5,13,13046
USER_005580,0.04023523354707437,0.002235233547074368,0,0,69,2,1,4,0,1,5,68,68066
USER_005581,0.06850402636466447,0.030504026364664476,0,0,23,2,1,7,4,1,3,11,11092
USER_005582,0.05534584832878359,0.017345848328783588,0,0,20,1,1,5,0,1,3,52,52069
USER_005583,0.06465312263680793,0.026653122636807934,0,0,46,1,2,4,2,2,3,25,25098
USER_005584,0.045866918153990896,0.007866918153990897,0,0,74,2,2,4,0,1,4,76,76089
USER_005585,0.05751264734479669,0.019512647344796692,0,0,19,1,1,4,1,2,4,52,52003
USER_005586,0.02914052904298319,-0.00885947095701681,1,1,72,1,1,4,2,1,2,11,11047
USER_005587,0.03033489599467024,-0.00766510400532976,1,1,39,1,2,3,1,1,2,11,11030
USER_005588,0.0,-0.038,1,0,63,1,3,7,0,1,1,25,25049
USER_005589,0.057792182110634485,0.019792182110634486,0,0,64,1,1,6,1,1,1,68,68064
USER_005590,0.06310485969729829,0.02510485969729829,0,0,67,2,2,3,1,1,3,25,25045
USER_005591,0.03170234131979096,-0.0062976586802090395,1,1,44,1,1,2,0,1,5,8,8048
USER_005592,0.036190724404041474,-0.0018092755959585247,1,1,68,1,1,1,2,2,5,11,11090
USER_005593,0.02869206829463558,-0.009307931705364418,1,1,39,2,2,5,0,1,3,19,19032
USER_005594,0.04573980327216237,0.0077398032721623725,0,0,27,1,2,3,1,1,4,11,11088
USER_005595,0.05687398817954861,0.018873988179548613,0,0,69,2,1,4,1,1,2,13,13017
USER_005596,0.013858420391784388,-0.024141579608215613,1,0,66,1,2,2,1,2,4,11,11035
USER_005597,0.046141577959633785,0.008141577959633786,0,0,66,2,2,7,1,1,2,5,5016
USER_005598,0.035849923424212816,-0.0021500765757871826,1,1,36,2,2,5,1,1,1,76,76069
USER_005599,0.04170091587950034,0.0037009158795003397,0,0,41,2,2,1,0,1,2,63,63053
USER_005600,0.046884910025114364,0.008884910025114365,0,0,44,1,1,2,1,1,3,47,47032
USER_005601,0.037176963418407684,-0.0008230365815923152,1,1,53,1,2,5,1,1,1,11,11092
USER_005602,0.03844619719891329,0.00044619719891329096,0,0,60,2,1,3,5,1,4,11,11067
USER_005603,0.036791872486680414,-0.0012081275133195846,1,1,34,2,1,3,2,1,2,13,13026
USER_005604,0.05455474302682422,0.01655474302682422,0,0,73,1,1,9,0,2,3,5,5059
USER_005605,0.04628139940191245,0.00828139940191245,0,0,27,2,2,3,1,1,2,25,25021
USER_005606,0.04330875306606041,0.0053087530660604135,0,0,71,2,1,3,1,2,3,5,5011
USER_005607,0.02093572418361576,-0.01706427581638424,1,1,34,2,1,3,1,1,3,11,11066
USER_005608,0.03432130385180269,-0.0036786961481973107,1,1,61,2,2,3,1,1,2,11,11066
USER_005609,0.05348003740508761,0.015480037405087611,0,0,27,2,2,5,2,1,4,68,68004
USER_005610,0.040565448596858844,0.002565448596858845,0,0,27,2,1,4,2,1,3,68,68027
USER_005611,0.049892972043837074,0.011892972043837075,0,0,55,2,2,5,0,2,5,63,63088
USER_005612,0.0664976770049145,0.028497677004914505,0,0,34,2,3,4,2,1,2,54,54061
USER_005613,0.05557909103813225,0.017579091038132252,0,0,43,2,2,7,1,2,2,66,66067
USER_005614,0.041397375065496136,0.0033973750654961374,0,0,43,1,1,4,2,1,3,8,8080
USER_005615,0.032335162447064095,-0.005664837552935904,1,1,68,2,3,9,0,1,4,63,63093
USER_005616,0.0016967560591615283,-0.03630324394083847,1,1,51,1,1,5,0,2,4,68,68036
USER_005617,0.037474226162907215,-0.0005257738370927842,1,1,21,2,2,3,0,2,3,11,11025
USER_005618,0.03510981256274726,-0.0028901874372527364,1,1,67,1,2,6,1,1,3,47,47050
USER_005619,0.045855492915930635,0.007855492915930636,0,0,44,2,2,9,0,1,3,25,25041
USER_005620,0.037691421595379686,-0.0003085784046203133,1,1,38,1,2,6,2,2,5,11,11061
USER_005621,0.03519422410844809,-0.002805775891551912,1,1,53,2,3,3,1,1,4,5,5033
USER_005622,0.013309016042391692,-0.024690983957608305,1,1,55,2,3,3,0,1,3,73,73069
USER_005623,0.025900482562749003,-0.012099517437250996,1,1,63,1,1,8,1,1,5,25,25077
USER_005624,0.047149765612008364,0.009149765612008365,0,0,48,2,3,3,1,1,4,19,19050
USER_005625,0.06573861446699042,0.02773861446699042,0,0,24,2,1,5,2,1,4,68,68004
USER_005626,0.03853711924381565,0.0005371192438156508,0,0,61,1,1,2,1,1,5,54,54036
USER_005627,0.04491716610361185,0.006917166103611851,0,0,51,2,2,3,3,2,3,11,11081
USER_005628,0.05428717235429208,0.016287172354292084,0,0,35,2,3,3,1,1,2,25,25039
USER_005629,0.027836590956996258,-0.010163409043003741,1,1,41,1,1,3,1,2,4,50,50024
USER_005630,0.04550221064928163,0.007502210649281631,0,0,30,2,3,3,4,1,5,54,54029
USER_005631,0.02889264840501762,-0.009107351594982379,1,1,30,2,3,2,2,1,3,47,47020
USER_005632,0.052972366577365176,0.014972366577365177,0,1,42,2,3,6,1,1,4,25,25043
USER_005633,0.04227104571927599,0.004271045719275994,0,0,22,2,1,4,0,1,3,5,5011
USER_005634,0.044476777209721596,0.006476777209721597,0,0,56,2,2,6,2,2,1,11,11035
USER_005635,0.028261021038721166,-0.009738978961278833,1,1,46,2,2,2,1,1,4,47,47085
USER_005636,0.05060548539416177,0.012605485394161772,0,0,61,1,1,6,1,2,1,19,19074
USER_005637,0.07127069381846524,0.03327069381846524,0,0,74,2,3,3,3,1,5,5,5091
USER_005638,0.02488132456857691,-0.013118675431423088,1,1,63,1,1,6,3,1,3,5,5011
USER_005639,0.03490361488528714,-0.0030963851147128574,1,1,50,2,1,2,2,1,5,73,73006
USER_005640,0.043474112112521376,0.005474112112521377,0,0,41,2,1,1,0,2,2,11,11039
USER_005641,0.05179609317993725,0.013796093179937248,0,0,27,2,1,3,1,1,4,63,63034
USER_005642,0.031606805720657966,-0.0063931942793420335,1,1,42,2,1,7,2,1,2,47,47011
USER_005643,0.0,-0.038,1,1,58,1,3,8,1,1,2,54,54023
USER_005644,0.060387842412460375,0.022387842412460376,0,0,27,1,3,4,1,1,1,5,5069
USER_005645,0.05140759179376214,0.013407591793762143,0,0,56,1,1,4,3,2,2,11,11097
USER_005646,0.013855787042700022,-0.024144212957299977,1,1,33,2,1,6,1,2,3,50,50006
USER_005647,0.030886468123306664,-0.007113531876693335,1,0,45,2,1,6,0,2,3,8,8069
USER_005648,0.06352273644290989,0.025522736442909887,0,0,29,2,1,7,1,2,3,63,63087
USER_005649,0.06171694627686799,0.02371694627686799,0,0,61,1,3,7,0,1,2,76,76039
USER_005650,0.05407960034018417,0.016079600340184172,0,0,49,2,1,6,1,1,4,25,25049
USER_005651,0.03735831349060206,-0.000641686509397936,1,1,68,2,1,5,1,2,4,13,13080
USER_005652,0.04124481128218765,0.0032448112821876485,0,0,46,2,2,6,0,1,1,8,8057
USER_005653,0.0380361129231081,3.611292310810171e-05,0,0,62,2,2,7,1,2,3,11,11016
USER_005654,0.05692359674903256,0.01892359674903256,0,0,70,2,1,6,3,1,3,76,76099
USER_005655,0.02686236390257335,-0.01113763609742665,1,1,67,2,2,2,2,1,4,11,11026
USER_005656,0.027913005176736932,-0.010086994823263067,1,1,44,2,1,5,2,1,4,8,8049
USER_005657,0.05515411880254024,0.01715411880254024,0,0,43,1,2,6,1,1,5,73,73038
USER_005658,0.03933457816732658,0.0013345781673265791,0,0,20,2,1,4,1,2,3,47,47083
USER_005659,0.06067701033180712,0.02267701033180712,0,0,43,2,2,6,1,2,4,8,8032
USER_005660,0.029927316895291815,-0.008072683104708184,1,1,56,2,1,4,1,1,3,25,25013
