user_id,period,year,month_num,saldo,trx_total,trx_envios,trx_recibidos,trx_retiros,trx_depositos,trx_compras,monto_total,monto_envios,monto_retiros,monto_compras,monto_depositos,cuenta_activa,diversificacion,puntaje_sisben,puntaje_centrado,elegible,tratado,edad,genero,estrato,tam_hogar,num_menores,zona,nivel_educativo,cod_departamento,cod_municipio
USER_006809,6,2020,10,100199.70218699913,5,1,1,2,0,0,149282.81112590805,25000,100000,0,0,1,3,0.034365495089239896,-0.003634504910760103,1,1,18,2,2,4,0,2,4,25,25049
USER_005347,6,2020,10,19645.929745912545,9,2,1,3,0,1,17048.684894384474,50000,150000,35000,0,1,4,0.035877965428709684,-0.0021220345712903155,1,1,67,2,2,5,1,1,5,8,8047
USER_000758,6,2020,10,49956.93704045276,2,0,0,0,0,0,60089.06825023506,0,0,0,0,1,0,0.04277254185542311,0.0047725418554231125,0,0,32,2,1,3,2,1,1,25,25042
USER_000484,6,2020,10,20682.27127545245,5,1,0,2,0,0,28151.153608994682,25000,100000,0,0,1,2,0.04305195453800835,0.0050519545380083505,0,0,58,1,1,2,5,1,3,73,73089
USER_003432,6,2020,10,4910.97576314563,4,1,0,1,0,0,11788.334592957166,25000,50000,0,0,1,2,0.06019338634304122,0.022193386343041223,0,0,22,1,1,5,0,1,5,25,25022
USER_007420,6,2020,10,38069.18384949531,7,1,1,2,0,1,47350.818541759516,25000,100000,35000,0,1,4,0.036281798213820056,-0.0017182017861799431,1,1,46,1,1,4,0,1,4,11,11020
USER_009804,6,2020,10,16662.62792690834,2,0,0,0,0,0,34336.58498510429,0,0,0,0,1,0,0.024766279305241827,-0.013233720694758172,1,0,73,2,1,4,0,1,4,11,11036
USER_001178,6,2020,10,41921.18389533422,4,1,0,1,0,0,59743.37657607997,25000,50000,0,0,1,2,0.03852490559807875,0.0005249055980787523,0,0,73,1,1,4,3,1,1,5,5018
USER_000858,6,2020,10,9542.689279300512,1,0,0,0,0,0,9594.418765177204,0,0,0,0,1,0,0.04707123334579606,0.009071233345796063,0,0,74,2,3,6,1,1,5,25,25079
USER_004679,6,2020,10,32817.62305117353,2,0,0,0,0,0,51478.33913788582,0,0,0,0,1,0,0.052921547884492076,0.014921547884492077,0,0,68,2,2,4,3,1,2,11,11078
USER_001041,6,2020,10,47387.09659088168,3,0,0,1,0,0,50324.72665665487,0,50000,0,0,1,1,0.06525891537186804,0.027258915371868038,0,0,46,1,1,6,1,2,1,68,68087
USER_006610,6,2020,10,65478.67475857361,2,0,0,0,0,0,89164.74228592531,0,0,0,0,1,0,0.04305039189998151,0.005050391899981514,0,0,32,1,1,4,0,1,4,11,11077
USER_009879,6,2020,10,54497.87622699663,7,1,1,2,0,1,81674.4475527954,25000,100000,35000,0,1,4,0.023358166668306705,-0.014641833331693294,1,1,37,2,3,4,0,1,4,25,25012
USER_002037,6,2020,10,21457.879443699094,5,1,0,2,0,0,37250.296278094735,25000,100000,0,0,1,2,0.0458862395076815,0.007886239507681504,0,0,72,2,3,9,1,1,3,54,54037
USER_009733,6,2020,10,17842.488530780254,3,0,0,1,0,0,22866.59704951801,0,50000,0,0,1,1,0.05904419893899764,0.021044198938997644,0,0,72,2,3,4,2,1,3,66,66050
USER_009762,6,2020,10,10212.59279030396,5,1,1,2,0,0,10384.82690365105,25000,100000,0,0,1,3,0.027138363556791754,-0.010861636443208245,1,1,53,2,1,8,0,2,4,11,11049
USER_004880,6,2020,10,139516.85386551826,1,0,0,0,0,0,220214.3523341273,0,0,0,0,1,0,0.05451739036037806,0.01651739036037806,0,0,20,2,3,2,4,1,3,5,5097
USER_001424,6,2020,10,29124.403345519102,7,1,1,2,0,1,49146.72814187906,25000,100000,35000,0,1,4,0.027411854989914906,-0.010588145010085093,1,1,58,1,1,5,1,1,3,11,11023
USER_005695,6,2020,10,24214.945032077998,5,1,0,2,0,0,53337.23020667999,25000,100000,0,0,1,2,0.06566543213786181,0.027665432137861816,0,0,21,1,1,7,1,2,5,76,76016
USER_006587,6,2020,10,42647.35158404991,3,0,0,1,0,0,72226.69606942622,0,50000,0,0,1,1,0.061467281766426116,0.023467281766426117,0,0,22,1,2,3,0,1,1,25,25037
USER_006942,6,2020,10,2004.0960621505071,3,0,0,1,0,0,-11988.83166868184,0,50000,0,0,1,1,0.054471548414536684,0.016471548414536685,0,0,37,1,1,2,1,1,1,63,63099
USER_002544,6,2020,10,122662.94066950105,9,2,1,3,0,1,186416.13788480966,50000,150000,35000,0,1,4,0.035372758173162704,-0.0026272418268372955,1,1,61,2,1,3,1,1,4,25,25013
USER_007725,6,2020,10,34708.00838694981,3,0,0,1,0,0,59012.28468826367,0,50000,0,0,1,1,0.0645581746705428,0.0265581746705428,0,0,43,1,1,5,1,1,3,13,13098
USER_006796,6,2020,10,96868.88142565428,5,1,0,2,0,0,145308.62313590106,25000,100000,0,0,1,2,0.06098841925106739,0.022988419251067392,0,0,29,1,3,3,0,1,4,5,5063
USER_000820,6,2020,10,37218.98322909552,3,0,0,1,0,0,60947.23755484415,0,50000,0,0,1,1,0.05598220562598027,0.01798220562598027,0,0,47,1,3,2,0,1,3,63,63077
USER_007567,6,2020,10,31492.656196358603,4,1,1,1,0,0,38721.92997330029,25000,50000,0,0,1,3,0.034623946367306674,-0.003376053632693325,1,1,70,1,1,6,2,1,1,13,13076
USER_004280,6,2020,10,66905.38160702141,3,0,0,1,0,0,111181.91611047585,0,50000,0,0,1,1,0.04545955946279107,0.007459559462791074,0,0,67,1,2,3,0,2,5,73,73047
USER_003367,6,2020,10,82789.42209498565,8,2,1,3,0,1,138533.04188806578,50000,150000,35000,0,1,4,0.03211180486157194,-0.0058881951384280595,1,1,60,2,1,5,3,1,4,63,63019
USER_006143,6,2020,10,81246.86644307838,5,1,0,2,0,0,115029.38516908848,25000,100000,0,0,1,2,0.0397514738526622,0.0017514738526622012,0,0,37,1,1,7,1,1,2,66,66090
USER_007555,6,2020,10,16845.282326845594,1,0,0,0,0,0,18475.32268663314,0,0,0,0,1,0,0.052828022616223935,0.014828022616223936,0,0,36,1,2,4,1,1,2,13,13097
USER_005688,6,2020,10,66255.48390152561,9,2,1,3,0,1,110635.75123223441,50000,150000,35000,0,1,4,0.03253491214856441,-0.005465087851435589,1,1,36,1,3,4,1,2,4,11,11096
USER_006202,6,2020,10,47906.15848430098,7,1,1,2,0,1,66651.90852200179,25000,100000,35000,0,1,4,0.02354284525556779,-0.01445715474443221,1,1,20,2,1,4,2,1,2,19,19017
USER_000917,6,2020,10,33729.66271259865,6,1,0,2,0,0,49031.63153055674,25000,100000,0,0,1,2,0.04911844764574809,0.01111844764574809,0,0,74,2,2,8,0,1,2,76,76035
USER_006250,6,2020,10,6200.453136206019,2,0,0,0,0,0,24890.432847647204,0,0,0,0,1,0,0.055099098115489416,0.017099098115489417,0,0,29,1,1,2,1,1,4,11,11003
USER_004433,6,2020,10,49628.18560172622,2,0,0,0,0,0,79295.20133459881,0,0,0,0,1,0,0.04340026372741896,0.005400263727418961,0,0,55,1,1,4,0,2,1,11,11077
USER_001199,6,2020,10,38791.80265654143,1,0,0,0,0,0,68704.8267576983,0,0,0,0,1,0,0.04335871201096992,0.005358712010969921,0,0,35,2,1,7,3,1,1,54,54037
USER_006148,6,2020,10,29285.098044769093,5,1,0,2,0,0,40796.541161799665,25000,100000,0,0,1,2,0.03442331482714767,-0.003576685172852326,1,0,25,2,2,5,2,1,4,13,13036
USER_009993,6,2020,10,21045.85498432465,3,0,0,1,0,0,32864.25196780852,0,50000,0,0,1,1,0.0499325313092125,0.011932531309212499,0,0,26,1,1,4,0,1,4,5,5048
USER_009152,6,2020,10,38195.64353355702,3,0,0,1,0,0,54223.1299459409,0,50000,0,0,1,1,0.04348291756963491,0.0054829175696349125,0,0,28,1,2,6,1,1,5,11,11099
USER_006786,6,2020,10,40449.64994766406,8,2,1,3,0,1,49801.35762484564,50000,150000,35000,0,1,4,0.0336820177508063,-0.004317982249193698,1,1,31,1,2,2,2,2,4,5,5078
USER_008160,6,2020,10,48296.568720978,7,1,1,2,0,1,76751.47656337707,25000,100000,35000,0,1,4,0.028570881427973743,-0.009429118572026256,1,1,42,2,3,3,0,1,1,11,11072
USER_000734,6,2020,10,53219.14664526982,6,1,1,2,0,0,67773.23020636634,25000,100000,0,0,1,3,0.014461245936432396,-0.023538754063567605,1,1,71,1,1,2,2,1,3,25,25042
USER_009737,6,2020,10,19565.133839913495,1,0,0,0,0,0,21256.178929910708,0,0,0,0,1,0,0.04627771838735582,0.008277718387355824,0,0,27,1,2,6,0,2,3,63,63085
USER_004070,6,2020,10,40684.73400887981,2,0,0,0,0,0,50341.4061162402,0,0,0,0,1,0,0.055809786567743144,0.017809786567743145,0,0,53,1,1,3,1,1,3,19,19050
USER_009484,6,2020,10,7295.914070611479,3,0,0,1,0,0,-16863.410408032592,0,50000,0,0,1,1,0.04412503447437716,0.006125034474377164,0,0,39,1,1,5,2,1,3,52,52060
USER_005946,6,2020,10,224132.01711588574,0,0,0,0,0,0,362221.81843014585,0,0,0,0,0,0,0.052504048072560226,0.014504048072560227,0,0,72,2,1,7,0,1,3,66,66005
USER_000398,6,2020,10,15891.220570801792,5,1,1,2,0,0,29040.447809645964,25000,100000,0,0,1,3,0.0603080856124812,0.022308085612481203,0,1,73,2,1,3,3,1,4,11,11036
USER_002699,6,2020,10,237757.54906647195,1,0,0,0,0,0,356766.87441971013,0,0,0,0,1,0,0.04933104985459073,0.011331049854590734,0,0,60,2,2,7,1,1,3,63,63084
USER_001495,6,2020,10,34854.278955417685,0,0,0,0,0,0,57064.39669544291,0,0,0,0,0,0,0.06313164928851814,0.02513164928851814,0,0,63,2,3,5,0,1,4,25,25012
USER_002038,6,2020,10,18066.45871161284,3,0,1,1,0,0,18898.348475413604,0,50000,0,0,1,2,0.03236554561438752,-0.0056344543856124765,1,1,30,2,2,3,2,1,3,11,11095
USER_008372,6,2020,10,42061.968695516945,4,1,1,1,0,0,56651.199249024,25000,50000,0,0,1,3,0.026263674382996594,-0.011736325617003406,1,1,28,2,1,3,1,2,3,8,8084
USER_003671,6,2020,10,36782.8514608081,1,0,0,0,0,0,58915.228953597456,0,0,0,0,1,0,0.05544186222397536,0.01744186222397536,0,0,35,1,1,7,3,2,2,68,68037
USER_001675,6,2020,10,162447.95002953304,5,1,1,2,0,0,253496.86925251575,25000,100000,0,0,1,3,0.06423063534204163,0.026230635342041626,0,1,73,1,1,4,2,1,2,11,11030
USER_002656,6,2020,10,29139.17973807708,4,1,0,1,0,0,37023.64220055471,25000,50000,0,0,1,2,0.05281787840599923,0.014817878405999234,0,0,22,2,1,1,4,1,4,11,11010
USER_000302,6,2020,10,44037.89659574203,6,1,1,2,0,0,78509.68069638307,25000,100000,0,0,1,3,0.031597284397045455,-0.006402715602954544,1,1,38,1,3,5,0,1,3,50,50069
USER_008165,6,2020,10,25832.26771957911,5,1,1,2,0,0,53694.02986449833,25000,100000,0,0,1,3,0.013478034509399228,-0.02452196549060077,1,1,68,2,3,2,1,1,5,47,47082
USER_009741,6,2020,10,30504.062220326952,7,1,1,2,0,1,51695.959813557245,25000,100000,35000,0,1,4,0.02778770115103595,-0.01021229884896405,1,1,73,2,2,7,0,1,3,11,11062
USER_004199,6,2020,10,47967.0374138009,4,1,1,1,0,0,71263.86946154623,25000,50000,0,0,1,3,0.0,-0.038,1,1,68,2,2,7,1,1,2,76,76042
USER_009186,6,2020,10,59549.73514272788,4,1,0,1,0,0,99942.71897147773,25000,50000,0,0,1,2,0.03900831409071989,0.0010083140907198931,0,0,74,2,1,4,0,1,2,25,25070
USER_008124,6,2020,10,31199.86220987544,5,1,0,2,0,0,59650.458852126205,25000,100000,0,0,1,2,0.0397904015728589,0.0017904015728589032,0,0,35,1,1,6,5,1,3,54,54014
USER_005844,6,2020,10,34107.022291505054,4,1,1,1,0,0,50615.75857226819,25000,50000,0,0,1,3,0.008140786259490029,-0.02985921374050997,1,1,37,2,3,3,1,1,2,50,50032
USER_001650,6,2020,10,19328.410561121393,3,0,0,1,0,0,29333.938256161444,0,50000,0,0,1,1,0.0788434546302792,0.0408434546302792,0,0,32,1,1,6,2,2,5,5,5035
USER_003500,6,2020,10,36485.72737833167,8,2,1,3,0,1,62825.22559718402,50000,150000,35000,0,1,4,0.03464990298730193,-0.003350097012698068,1,1,65,1,1,5,2,1,4,52,52002
USER_008322,6,2020,10,38271.32014631591,5,1,1,2,0,0,67339.90227937761,25000,100000,0,0,1,3,0.02014073373670656,-0.017859266263293438,1,1,65,1,1,4,1,1,4,11,11002
USER_005037,6,2020,10,79873.76513671078,9,2,1,3,0,1,135883.6015679911,50000,150000,35000,0,1,4,0.07277642342554168,0.03477642342554168,0,1,24,2,1,6,2,1,2,25,25072
USER_007588,6,2020,10,42914.806188644056,1,0,0,0,0,0,52750.91018362886,0,0,0,0,1,0,0.05226972316680792,0.01426972316680792,0,0,60,2,1,9,2,1,5,8,8023
USER_005997,6,2020,10,1245.6949657315333,1,0,0,0,0,0,-1917.9346910229692,0,0,0,0,1,0,0.057289721548925386,0.019289721548925387,0,0,45,2,2,4,2,1,3,11,11067
USER_008672,6,2020,10,291097.73738924303,0,0,0,0,0,0,444480.5675238773,0,0,0,0,0,0,0.06354442880409239,0.02554442880409239,0,0,21,1,1,11,0,1,3,25,25032
USER_009858,6,2020,10,31730.24649424133,7,1,1,2,0,1,42756.09794090819,25000,100000,35000,0,1,4,0.03422811964593894,-0.0037718803540610565,1,1,60,2,1,5,1,1,2,11,11031
USER_003916,6,2020,10,19362.72710653273,4,1,0,1,0,0,36276.972094696575,25000,50000,0,0,1,2,0.03862232853497567,0.0006223285349756733,0,0,29,1,1,3,1,2,2,66,66018
USER_004434,6,2020,10,168720.62033726388,4,1,1,1,0,0,241213.76181938802,25000,50000,0,0,1,3,0.03157663380504062,-0.006423366194959382,1,1,34,2,2,10,0,2,2,8,8048
USER_003563,6,2020,10,52617.28144639845,6,1,1,2,0,0,80159.15241364547,25000,100000,0,0,1,3,0.007151174425321702,-0.030848825574678298,1,1,30,1,3,4,2,1,3,25,25045
USER_005069,6,2020,10,57941.62280547752,7,1,0,2,0,1,82225.86835267482,25000,100000,35000,0,1,3,0.039691591639742396,0.0016915916397423972,0,0,60,1,1,3,0,2,1,13,13006
USER_008485,6,2020,10,17619.052793660347,7,1,1,2,0,1,19625.56852650498,25000,100000,35000,0,1,4,0.06975556203218126,0.031755562032181266,0,1,52,1,2,4,1,1,2,8,8074
USER_003446,6,2020,10,81088.22570055102,3,0,1,1,0,0,128541.22484155202,0,50000,0,0,1,2,0.022884872353708927,-0.015115127646291072,1,1,48,2,1,3,0,1,2,50,50084
USER_008320,6,2020,10,20175.531381513505,6,1,1,2,0,0,41070.188224153135,25000,100000,0,0,1,3,0.032606225875761216,-0.005393774124238783,1,1,48,2,2,7,2,1,2,11,11086
USER_004767,6,2020,10,102773.013836308,7,1,1,2,0,1,151641.06102518985,25000,100000,35000,0,1,4,0.022254157228984165,-0.015745842771015834,1,1,30,1,1,4,1,2,3,25,25085
USER_009818,6,2020,10,72737.41665109857,4,1,0,1,0,0,97726.14411132233,25000,50000,0,0,1,2,0.04002705259534621,0.0020270525953462112,0,0,18,2,2,4,0,1,4,68,68037
USER_003185,6,2020,10,20001.395182095148,5,1,1,2,0,0,39860.29986368683,25000,100000,0,0,1,3,0.02829701306323806,-0.009702986936761939,1,1,56,2,1,5,0,1,3,52,52092
USER_004943,6,2020,10,41230.696769671216,2,0,0,0,0,0,64691.67077329847,0,0,0,0,1,0,0.041242488557771496,0.0032424885577714974,0,0,19,2,1,7,3,1,5,8,8054
USER_004546,6,2020,10,17224.902222558914,0,0,0,0,0,0,26641.076074314366,0,0,0,0,0,0,0.048764712496529646,0.010764712496529646,0,0,41,1,1,5,1,1,4,11,11027
USER_005518,6,2020,10,26743.0738463586,6,1,0,2,0,0,39908.66857216921,25000,100000,0,0,1,2,0.04939807545005414,0.01139807545005414,0,0,56,2,1,8,0,2,5,11,11085
USER_004294,6,2020,10,196152.19699464328,3,0,1,1,0,0,289407.2706997583,0,50000,0,0,1,2,0.03687297684189388,-0.0011270231581061163,1,1,70,1,1,4,0,1,2,25,25083
USER_007763,6,2020,10,107104.62707154099,6,1,1,2,0,0,155622.13148413925,25000,100000,0,0,1,3,0.024610527737788334,-0.013389472262211665,1,1,46,2,3,4,1,1,4,11,11068
USER_000340,6,2020,10,33921.01698400766,6,1,1,2,0,0,58447.55438344878,25000,100000,0,0,1,3,0.031544131707940376,-0.006455868292059623,1,1,29,2,1,2,0,2,2,8,8024
USER_008066,6,2020,10,15733.079847228508,3,0,0,1,0,0,9919.74475933946,0,50000,0,0,1,1,0.04135464698809652,0.003354646988096524,0,0,52,1,1,3,2,1,4,54,54059
USER_007840,6,2020,10,12469.335566221429,6,1,0,2,0,0,22443.340392042883,25000,100000,0,0,1,2,0.0345741424585992,-0.0034258575414007966,1,0,36,2,1,4,1,1,3,11,11024
USER_006273,6,2020,10,103942.06896018672,6,1,0,2,0,0,173058.3413608139,25000,100000,0,0,1,2,0.0386204730069543,0.0006204730069543016,0,0,68,2,1,3,2,2,1,11,11039
USER_001042,6,2020,10,66096.90371361241,6,1,1,2,0,0,110821.18104424501,25000,100000,0,0,1,3,0.0331167360569659,-0.004883263943034101,1,1,27,2,1,7,2,1,5,73,73070
USER_003436,6,2020,10,49376.906259848205,3,0,0,1,0,0,74450.13317477082,0,50000,0,0,1,1,0.05333555683419838,0.015335556834198384,0,0,30,1,2,8,0,1,3,11,11065
USER_007999,6,2020,10,102491.48827012158,4,1,0,1,0,0,153743.56617784454,25000,50000,0,0,1,2,0.06479369576845632,0.026793695768456326,0,0,53,2,1,8,1,1,1,11,11080
USER_007872,6,2020,10,31208.18935927773,3,0,0,1,0,0,59635.00161461696,0,50000,0,0,1,1,0.06853837307844339,0.03053837307844339,0,0,60,2,1,4,1,2,5,25,25087
USER_009087,6,2020,10,50990.327283084705,4,1,0,1,0,0,72256.99588062808,25000,50000,0,0,1,2,0.07053297185079392,0.03253297185079392,0,0,32,2,3,4,2,1,4,11,11079
USER_009199,6,2020,10,52995.64995768343,3,0,1,1,0,0,81232.01094091385,0,50000,0,0,1,2,0.0026881486194080617,-0.03531185138059194,1,1,19,1,2,3,0,1,4,68,68088
USER_006530,6,2020,10,112705.71253693374,8,2,1,3,0,1,169542.17535523206,50000,150000,35000,0,1,4,0.027963549402027447,-0.010036450597972552,1,1,47,1,1,2,1,1,5,73,73092
USER_005723,6,2020,10,41171.689857360354,10,2,2,4,1,1,37823.698191084535,50000,200000,35000,40000,1,5,0.0284939881689955,-0.0095060118310045,1,1,54,1,2,2,1,1,3,11,11060
USER_001483,6,2020,10,25587.06718981838,1,0,0,0,0,0,32136.101283504206,0,0,0,0,1,0,0.06590445776850108,0.027904457768501083,0,0,47,2,1,3,0,1,3,11,11032
USER_009433,6,2020,10,49316.34205876446,14,3,2,5,1,2,65483.795589913374,75000,250000,70000,40000,1,5,0.0357723272590435,-0.0022276727409564975,1,1,56,1,2,6,2,2,3,63,63032
USER_006593,6,2020,10,98246.49958410188,2,0,0,0,0,0,122749.97056499416,0,0,0,0,1,0,0.06204676388181243,0.024046763881812434,0,0,36,2,1,6,3,1,1,25,25002
USER_000618,6,2020,10,47445.96703984119,1,0,0,0,0,0,77347.95008212967,0,0,0,0,1,0,0.050886499358480386,0.012886499358480387,0,0,60,1,1,4,0,1,2,25,25010
USER_001159,6,2020,10,4715.1084265057725,2,0,0,0,0,0,-3.4174184957028046,0,0,0,0,1,0,0.05472648230487392,0.01672648230487392,0,0,51,2,1,1,2,2,4,11,11032
USER_002025,6,2020,10,25008.23081595752,8,2,1,3,0,1,40484.14347655545,50000,150000,35000,0,1,4,0.0,-0.038,1,1,23,2,1,5,2,1,2,50,50037
USER_002470,6,2020,10,30384.82881480413,9,2,1,3,0,1,28552.961111949768,50000,150000,35000,0,1,4,0.036860292706309576,-0.001139707293690423,1,1,50,1,1,7,0,2,2,54,54050
USER_001139,6,2020,10,44233.630522859814,5,1,0,2,0,0,84817.93600168714,25000,100000,0,0,1,2,0.04896100104774787,0.010961001047747873,0,0,73,2,2,1,1,1,3,11,11032
USER_008553,6,2020,10,70400.63397925401,2,0,0,0,0,0,113790.37730460695,0,0,0,0,1,0,0.047904720870456295,0.009904720870456296,0,0,73,2,1,4,0,1,5,50,50066
USER_006313,6,2020,10,18564.75194689765,2,0,1,0,0,0,19150.53915434196,0,0,0,0,1,1,0.021406179812124577,-0.016593820187875422,1,1,34,1,1,7,0,1,3,47,47056
USER_001692,6,2020,10,73166.85709101788,7,1,1,2,0,1,101227.09338594064,25000,100000,35000,0,1,4,0.03287644515066213,-0.005123554849337866,1,1,43,2,2,6,2,1,1,68,68027
USER_004866,6,2020,10,39902.19466616693,6,1,1,2,0,0,46573.492615089504,25000,100000,0,0,1,3,0.014729986341604199,-0.023270013658395802,1,1,42,1,2,4,0,1,2,73,73021
USER_002455,6,2020,10,12870.16536909489,2,0,0,0,0,0,5635.904705412084,0,0,0,0,1,0,0.0502307809856893,0.012230780985689298,0,0,62,1,2,5,2,1,4,68,68087
USER_009447,6,2020,10,22805.174909546236,3,0,1,1,0,0,23930.03366333234,0,50000,0,0,1,2,0.027996658969001446,-0.010003341030998553,1,1,42,2,1,6,0,1,4,25,25006
USER_002935,6,2020,10,118741.51087763946,6,1,0,2,0,0,166964.5950094506,25000,100000,0,0,1,2,0.053140701887946916,0.015140701887946917,0,0,59,2,1,4,1,1,2,68,68090
USER_005418,6,2020,10,6786.848405301171,2,0,0,0,0,0,-22927.756471399476,0,0,0,0,1,0,0.010360550501625708,-0.02763944949837429,1,0,60,2,2,4,4,1,4,66,66078
USER_005622,6,2020,10,112968.32063105282,6,1,1,2,0,0,154594.51807744347,25000,100000,0,0,1,3,0.013309016042391692,-0.024690983957608305,1,1,55,2,3,3,0,1,3,73,73069
USER_007160,6,2020,10,41105.64091453109,8,2,1,3,0,1,76105.72650882047,50000,150000,35000,0,1,4,0.03395401197944917,-0.004045988020550832,1,1,51,2,1,8,0,1,4,11,11020
USER_003809,6,2020,10,22294.49054644352,6,1,1,2,0,0,30294.40299348476,25000,100000,0,0,1,3,0.04982463376332535,0.011824633763325348,0,1,44,2,1,4,0,1,1,5,5037
USER_003051,6,2020,10,130093.8486293895,7,1,1,2,0,1,192156.33926586382,25000,100000,35000,0,1,4,0.019424894541543013,-0.018575105458456986,1,1,48,2,2,8,1,2,2,8,8068
USER_002105,6,2020,10,27584.374236540294,4,1,1,1,0,0,43235.174188504614,25000,50000,0,0,1,3,0.022158821606990085,-0.015841178393009914,1,1,35,2,2,1,3,1,4,63,63023
USER_009400,6,2020,10,68903.81982449816,2,0,0,0,0,0,99813.88048099872,0,0,0,0,1,0,0.04959854435728127,0.01159854435728127,0,0,72,2,1,5,0,1,3,63,63017
USER_002783,6,2020,10,51495.327888388376,7,1,1,2,0,1,89913.70017012133,25000,100000,35000,0,1,4,0.021951987169162836,-0.016048012830837163,1,1,67,1,1,6,1,1,3,54,54009
USER_003119,6,2020,10,10715.158959159799,3,0,0,1,0,0,16998.335095121536,0,50000,0,0,1,1,0.05573060689624845,0.017730606896248453,0,0,57,2,2,2,1,1,4,11,11007
USER_000775,6,2020,10,32546.212613576077,2,0,0,0,0,0,25586.12962338783,0,0,0,0,1,0,0.049327149433257944,0.011327149433257945,0,0,40,2,1,1,0,1,5,11,11041
USER_008129,6,2020,10,17622.08851225551,2,0,0,0,0,0,17174.87464589531,0,0,0,0,1,0,0.037267591242131144,-0.0007324087578688548,1,0,19,1,2,3,1,1,4,50,50033
USER_003770,6,2020,10,15498.809187450523,5,1,1,2,0,0,33854.96975617069,25000,100000,0,0,1,3,0.03170618743949047,-0.0062938125605095305,1,1,60,2,1,1,1,1,1,76,76065
USER_004086,6,2020,10,25422.211708814677,1,0,0,0,0,0,41076.756183486126,0,0,0,0,1,0,0.036635215436828426,-0.0013647845631715727,1,0,18,1,2,8,0,2,2,11,11096
USER_005015,6,2020,10,47689.075497968646,5,1,1,2,0,0,60746.336849568754,25000,100000,0,0,1,3,0.04114913605677489,0.003149136056774894,0,1,34,2,1,3,2,1,2,76,76076
USER_004921,6,2020,10,7682.307238534447,3,0,0,1,0,0,12719.530996031881,0,50000,0,0,1,1,0.0649559924821521,0.0269559924821521,0,0,28,2,1,8,0,1,1,63,63052
USER_006774,6,2020,10,60767.910084587464,4,1,1,1,0,0,79512.4162037256,25000,50000,0,0,1,3,0.022477332582247,-0.015522667417753,1,1,42,2,1,4,3,1,1,54,54028
USER_004859,6,2020,10,38776.41816322143,5,1,0,2,0,0,41461.52679414321,25000,100000,0,0,1,2,0.041960350366965736,0.003960350366965737,0,0,67,2,3,3,1,1,3,8,8045
USER_006847,6,2020,10,3391.3717525873167,4,1,0,1,0,0,1283.3694624930476,25000,50000,0,0,1,2,0.04138082705967988,0.003380827059679882,0,0,63,2,1,6,1,2,5,5,5086
USER_006835,6,2020,10,24669.121071145535,5,1,0,2,0,0,34122.631628038725,25000,100000,0,0,1,2,0.04578955138853314,0.007789551388533142,0,0,67,1,2,3,0,2,3,19,19030
USER_007828,6,2020,10,231800.01552878413,2,0,0,0,0,0,323175.6339403762,0,0,0,0,1,0,0.03668602412590582,-0.001313975874094181,1,0,70,2,2,3,3,2,2,50,50005
USER_008715,6,2020,10,204638.3030216961,4,1,0,1,0,0,298506.9184895911,25000,50000,0,0,1,2,0.05661581643973673,0.018615816439736733,0,0,42,2,2,3,0,2,4,11,11064
USER_008350,6,2020,10,39221.93443773956,4,1,0,1,0,0,51031.21759682882,25000,50000,0,0,1,2,0.059261570427683465,0.021261570427683466,0,0,60,2,2,6,1,1,3,25,25041
USER_008662,6,2020,10,9524.492106555364,2,0,0,0,0,0,19617.969159021246,0,0,0,0,1,0,0.01900986751226844,-0.01899013248773156,1,0,35,2,2,8,1,1,1,50,50019
USER_009192,6,2020,10,63548.48456530618,5,1,1,2,0,0,76385.71323434656,25000,100000,0,0,1,3,0.012875570072507291,-0.025124429927492708,1,1,54,2,1,4,1,1,4,25,25017
USER_006435,6,2020,10,79602.73382506474,3,0,0,1,0,0,123382.79261712698,0,50000,0,0,1,1,0.04202785511481079,0.00402785511481079,0,0,43,2,1,4,2,2,2,11,11051
USER_006612,6,2020,10,6627.16364753505,2,0,0,0,0,0,-6803.957436101233,0,0,0,0,1,0,0.054437543287001525,0.016437543287001526,0,0,67,2,1,2,1,1,4,25,25028
USER_006463,6,2020,10,23478.035237386914,3,0,1,1,0,0,33455.56640640035,0,50000,0,0,1,2,0.03747549365242536,-0.0005245063475746367,1,1,63,1,1,5,1,1,3,5,5068
USER_000270,6,2020,10,19865.821002258013,3,0,0,1,0,0,29710.522440338176,0,50000,0,0,1,1,0.04196110865929137,0.003961108659291369,0,0,42,2,3,4,2,1,5,68,68043
USER_008963,6,2020,10,16194.784506064796,3,0,0,1,0,0,23959.209794591512,0,50000,0,0,1,1,0.043851748859870844,0.005851748859870845,0,0,44,2,1,5,1,2,4,66,66065
USER_000746,6,2020,10,40429.55695633718,4,1,1,1,0,0,67453.80940968197,25000,50000,0,0,1,3,0.029113842802698017,-0.008886157197301982,1,1,64,1,2,4,2,1,4,8,8057
USER_002128,6,2020,10,10512.366183329957,2,0,0,0,0,0,9518.100398224089,0,0,0,0,1,0,0.05671482542003308,0.018714825420033082,0,0,42,2,1,2,2,1,2,5,5020
USER_001082,6,2020,10,68005.78112195301,2,0,0,0,0,0,103756.66991212084,0,0,0,0,1,0,0.03476113443522357,-0.0032388655647764275,1,0,74,2,3,2,2,1,3,5,5037
