user_id,period,year,month_num,saldo,trx_total,trx_envios,trx_recibidos,trx_retiros,trx_depositos,trx_compras,monto_total,monto_envios,monto_retiros,monto_compras,monto_depositos,cuenta_activa,diversificacion
USER_007366,15,2021,7,236109.58475850834,3,0,0,1,0,0,352984.3043259337,0,50000,0,0,1,1
USER_004872,15,2021,7,13160.35565178659,4,1,0,1,0,0,6621.281373845013,25000,50000,0,0,1,2
USER_004643,15,2021,7,20666.512579764734,5,1,1,2,0,0,27454.650327979303,25000,100000,0,0,1,3
USER_004472,15,2021,7,17104.22301970952,7,1,0,2,0,1,20923.052200790087,25000,100000,35000,0,1,3
USER_000628,15,2021,7,142450.72219707273,4,1,0,1,0,0,220538.31765453253,25000,50000,0,0,1,2
USER_000625,15,2021,7,18508.929611836254,2,0,0,0,0,0,20698.708200075445,0,0,0,0,1,0
USER_002888,15,2021,7,15433.918894973438,2,0,0,0,0,0,15720.819542540761,0,0,0,0,1,0
USER_005714,15,2021,7,70350.7384391197,5,1,0,2,0,0,108958.19846826866,25000,100000,0,0,1,2
USER_002256,15,2021,7,8563.401281257604,4,1,0,1,0,0,-4125.809778287359,25000,50000,0,0,1,2
USER_000008,15,2021,7,2331.15966660939,2,0,0,0,0,0,3341.782594193214,0,0,0,0,1,0
USER_003995,15,2021,7,331963.317431679,2,0,1,0,0,0,494647.93474976,0,0,0,0,1,1
USER_001944,15,2021,7,15171.53497575566,3,0,1,1,0,0,10813.735633782646,0,50000,0,0,1,2
USER_006516,15,2021,7,86967.74334651942,3,0,1,1,0,0,115563.21070037587,0,50000,0,0,1,2
USER_007909,15,2021,7,53926.451247926365,3,0,0,1,0,0,68631.51480039213,0,50000,0,0,1,1
USER_001476,15,2021,7,45280.4379926459,2,0,0,0,0,0,63390.60587783923,0,0,0,0,1,0
USER_006605,15,2021,7,21672.21860020835,5,1,0,2,0,0,26492.262563821932,25000,100000,0,0,1,2
USER_004191,15,2021,7,32221.640881177063,4,1,0,1,0,0,39275.651580081634,25000,50000,0,0,1,2
USER_006623,15,2021,7,50114.632231153846,4,1,0,1,0,0,67327.37658984994,25000,50000,0,0,1,2
USER_001486,15,2021,7,177172.74438849647,2,0,0,0,0,0,268043.1172738259,0,0,0,0,1,0
USER_005816,15,2021,7,45290.89194781376,1,0,0,0,0,0,72980.9931426638,0,0,0,0,1,0
USER_008349,15,2021,7,109356.91655727125,6,1,0,2,0,0,160785.6555355472,25000,100000,0,0,1,2
USER_008426,15,2021,7,32463.79996520624,2,0,0,0,0,0,30473.1568874717,0,0,0,0,1,0
USER_007318,15,2021,7,22246.980834463957,2,0,0,0,0,0,40795.92941007279,0,0,0,0,1,0
USER_003581,15,2021,7,49901.60007524733,2,0,0,0,0,0,78925.53933633002,0,0,0,0,1,0
USER_003859,15,2021,7,39960.09722020602,3,0,1,1,0,0,51743.984300476484,0,50000,0,0,1,2
USER_001715,15,2021,7,17986.148543899235,3,0,0,1,0,0,24709.807500176405,0,50000,0,0,1,1
USER_005064,15,2021,7,22845.555062560496,0,0,1,0,0,0,36143.79377751241,0,0,0,0,0,1
USER_002514,15,2021,7,394686.4689895782,0,0,1,0,0,0,603964.4266129698,0,0,0,0,0,1
USER_001359,15,2021,7,36796.55753424951,5,1,1,2,0,0,47083.86898847997,25000,100000,0,0,1,3
USER_003877,15,2021,7,24431.945889104227,1,0,0,0,0,0,41115.601843903234,0,0,0,0,1,0
USER_007034,15,2021,7,12594.969117409486,3,0,1,1,0,0,10199.940070848266,0,50000,0,0,1,2
USER_001495,15,2021,7,203746.6309588315,6,1,0,2,0,0,300480.6949419952,25000,100000,0,0,1,2
USER_001652,15,2021,7,16813.270321238237,2,0,0,0,0,0,16770.329418504465,0,0,0,0,1,0
USER_004380,15,2021,7,45369.29700732092,7,1,1,2,0,1,65807.23371629426,25000,100000,35000,0,1,4
USER_000198,15,2021,7,18476.123427943618,2,0,1,0,0,0,32698.18570365743,0,0,0,0,1,1
USER_002575,15,2021,7,29150.0495651675,4,1,0,1,0,0,33575.81882917682,25000,50000,0,0,1,2
USER_008769,15,2021,7,141406.66826384343,0,0,0,0,0,0,219615.48249441662,0,0,0,0,0,0
USER_007980,15,2021,7,65359.45907057276,4,1,1,1,0,0,103312.01450132423,25000,50000,0,0,1,3
USER_000816,15,2021,7,56685.07030693464,4,1,1,1,0,0,88902.65387964796,25000,50000,0,0,1,3
USER_005956,15,2021,7,12005.420546486426,2,0,0,0,0,0,1074.4113986475604,0,0,0,0,1,0
USER_000522,15,2021,7,2181.534400165459,2,0,0,0,0,0,7641.938245053528,0,0,0,0,1,0
USER_009400,15,2021,7,361080.77799403126,2,0,0,0,0,0,545414.1361141914,0,0,0,0,1,0
USER_007789,15,2021,7,117697.73499808744,5,1,0,2,0,0,171054.36813044664,25000,100000,0,0,1,2
USER_000996,15,2021,7,40837.62711419488,3,0,1,1,0,0,48350.83323168149,0,50000,0,0,1,2
USER_003840,15,2021,7,49282.368344765295,3,0,1,1,0,0,82836.53117439864,0,50000,0,0,1,2
USER_001446,15,2021,7,263097.027036078,2,0,0,0,0,0,394799.386582234,0,0,0,0,1,0
USER_009390,15,2021,7,78402.21457907783,4,1,0,1,0,0,107534.05747506066,25000,50000,0,0,1,2
USER_002250,15,2021,7,19779.997184690157,4,1,0,1,0,0,39053.56590689857,25000,50000,0,0,1,2
USER_005559,15,2021,7,110345.50874018643,3,0,0,1,0,0,163806.64407810874,0,50000,0,0,1,1
USER_006541,15,2021,7,36116.21270334009,3,0,0,1,0,0,54158.16013463423,0,50000,0,0,1,1
USER_003580,15,2021,7,10948.898216545305,3,0,1,1,0,0,9696.29512375511,0,50000,0,0,1,2
USER_009083,15,2021,7,7647.4671825437745,0,0,1,0,0,0,6559.135101060252,0,0,0,0,0,1
USER_004776,15,2021,7,145136.11254422358,3,0,0,1,0,0,210651.26442323456,0,50000,0,0,1,1
USER_004658,15,2021,7,13274.163346998695,2,0,0,0,0,0,35643.57648248209,0,0,0,0,1,0
USER_004846,15,2021,7,27212.988951327116,1,0,0,0,0,0,37001.3416304937,0,0,0,0,1,0
USER_002678,15,2021,7,19964.19729739879,3,0,1,1,0,0,15953.760198310623,0,50000,0,0,1,2
USER_002844,15,2021,7,19484.74033486977,5,1,1,2,0,0,33924.87632128061,25000,100000,0,0,1,3
USER_004369,15,2021,7,11795.78542653845,2,0,0,0,0,0,23759.547633725982,0,0,0,0,1,0
USER_009197,15,2021,7,17007.76625592424,9,2,0,3,0,1,12038.061505232574,50000,150000,35000,0,1,3
USER_001255,15,2021,7,70647.16706828956,2,0,0,0,0,0,101410.43833372837,0,0,0,0,1,0
USER_004409,15,2021,7,16534.84873343741,4,1,1,1,0,0,22071.167340265336,25000,50000,0,0,1,3
USER_008019,15,2021,7,4108.4308915979,4,1,0,1,0,0,21177.311798686926,25000,50000,0,0,1,2
USER_005169,15,2021,7,10689.363953958135,4,1,1,1,0,0,13298.21867569198,25000,50000,0,0,1,3
USER_004626,15,2021,7,73764.14634021325,4,1,0,1,0,0,130508.81954648386,25000,50000,0,0,1,2
USER_000612,15,2021,7,47727.72673036861,3,0,0,1,0,0,65307.113543123836,0,50000,0,0,1,1
USER_009675,15,2021,7,86634.47567860305,3,0,0,1,0,0,128316.32130143807,0,50000,0,0,1,1
USER_007039,15,2021,7,27497.735951034923,0,0,1,0,0,0,54943.78609915712,0,0,0,0,0,1
USER_004014,15,2021,7,44078.96558078912,3,0,0,1,0,0,55586.79784805145,0,50000,0,0,1,1
USER_009463,15,2021,7,17517.68927591621,1,0,0,0,0,0,21468.984431163546,0,0,0,0,1,0
USER_003904,15,2021,7,28352.03328418334,3,0,1,1,0,0,35617.535955611995,0,50000,0,0,1,2
USER_001770,15,2021,7,17195.48612016366,2,0,0,0,0,0,14615.217170038999,0,0,0,0,1,0
USER_000371,15,2021,7,25645.63537001701,2,0,0,0,0,0,18478.41417550049,0,0,0,0,1,0
USER_006033,15,2021,7,11874.84896784557,3,0,0,1,0,0,9270.789286908926,0,50000,0,0,1,1
USER_005906,15,2021,7,39259.18795458988,4,1,1,1,0,0,68200.39442496738,25000,50000,0,0,1,3
USER_003658,15,2021,7,75130.19798605585,4,1,1,1,0,0,119994.60389461835,25000,50000,0,0,1,3
USER_008781,15,2021,7,18438.084985203437,2,0,1,0,0,0,21902.072909672657,0,0,0,0,1,1
USER_001543,15,2021,7,321240.23359557614,1,0,0,0,0,0,470576.5531312304,0,0,0,0,1,0
USER_003365,15,2021,7,18519.791918380808,2,0,1,0,0,0,37509.33240277586,0,0,0,0,1,1
USER_003358,15,2021,7,8701.745536655799,7,1,1,2,0,1,18375.615161635895,25000,100000,35000,0,1,4
USER_000736,15,2021,7,38274.024989056816,2,0,0,0,0,0,61541.28221054475,0,0,0,0,1,0
USER_004040,15,2021,7,133543.16032433262,2,0,1,0,0,0,210504.11595435033,0,0,0,0,1,1
USER_009970,15,2021,7,127847.22350027658,1,0,1,0,0,0,210620.97593429004,0,0,0,0,1,1
USER_000483,15,2021,7,17530.506363570843,0,0,1,0,0,0,31302.141545658833,0,0,0,0,0,1
USER_003185,15,2021,7,75250.92862734529,2,0,1,0,0,0,128253.35895521974,0,0,0,0,1,1
USER_002300,15,2021,7,8341.199016185657,4,1,1,1,0,0,12029.707285218736,25000,50000,0,0,1,3
USER_002588,15,2021,7,30215.30485568348,5,1,1,2,0,0,51045.12678197229,25000,100000,0,0,1,3
USER_003736,15,2021,7,16261.196972036898,5,1,1,2,0,0,22698.94012898504,25000,100000,0,0,1,3
USER_001000,15,2021,7,11093.420118253809,2,0,1,0,0,0,18162.732677183692,0,0,0,0,1,1
USER_008246,15,2021,7,215183.8896385773,1,0,1,0,0,0,320239.3799633737,0,0,0,0,1,1
USER_007721,15,2021,7,35688.9379896369,5,1,1,2,0,0,64424.597918456624,25000,100000,0,0,1,3
USER_003009,15,2021,7,38143.117841212814,3,0,0,1,0,0,51870.55551771976,0,50000,0,0,1,1
USER_007127,15,2021,7,38193.06645367062,2,0,0,0,0,0,66286.14195746642,0,0,0,0,1,0
USER_004427,15,2021,7,264349.4367535053,2,0,0,0,0,0,382558.94327761384,0,0,0,0,1,0
USER_002388,15,2021,7,5572.914202675251,2,0,0,0,0,0,16069.286185409652,0,0,0,0,1,0
USER_003787,15,2021,7,19965.2962964885,4,1,1,1,0,0,45555.510575508684,25000,50000,0,0,1,3
USER_007826,15,2021,7,49782.12678078671,5,1,0,2,0,0,66172.9266748827,25000,100000,0,0,1,2
USER_001027,15,2021,7,64718.34277718401,4,1,0,1,0,0,95604.80959276766,25000,50000,0,0,1,2
USER_002862,15,2021,7,34956.65616678687,2,0,0,0,0,0,59101.51185158526,0,0,0,0,1,0
USER_003642,15,2021,7,1824.370374596838,1,0,1,0,0,0,-11857.911965026684,0,0,0,0,1,1
USER_009141,15,2021,7,12119.709478565945,6,1,0,2,0,0,11540.731160588497,25000,100000,0,0,1,2
USER_007307,15,2021,7,4563.237212540721,1,0,0,0,0,0,-2502.5389234267095,0,0,0,0,1,0
USER_007229,15,2021,7,28230.85259154818,3,0,0,1,0,0,35245.945145654005,0,50000,0,0,1,1
USER_000820,15,2021,7,9590.323797509887,5,1,0,2,0,0,10865.500404356037,25000,100000,0,0,1,2
USER_008135,15,2021,7,181003.0473227401,6,1,1,2,0,0,278757.5339376301,25000,100000,0,0,1,3
USER_006057,15,2021,7,4917.906610081818,4,1,0,1,0,0,18389.820822801903,25000,50000,0,0,1,2
USER_005734,15,2021,7,9246.89500215393,3,0,1,1,0,0,11418.837793118404,0,50000,0,0,1,2
USER_004501,15,2021,7,20354.80889082,5,1,1,2,0,0,38945.70465899778,25000,100000,0,0,1,3
USER_002704,15,2021,7,11257.011027756815,3,0,0,1,0,0,16465.226978555715,0,50000,0,0,1,1
USER_008690,15,2021,7,33586.59827364246,1,0,0,0,0,0,49699.0607288811,0,0,0,0,1,0
USER_005797,15,2021,7,7088.8112495165815,1,0,1,0,0,0,15569.856102515623,0,0,0,0,1,1
USER_001602,15,2021,7,7148.7523542332965,3,0,0,1,0,0,5094.689724438104,0,50000,0,0,1,1
USER_001124,15,2021,7,18650.4347913879,1,0,0,0,0,0,22150.60252749846,0,0,0,0,1,0
USER_009234,15,2021,7,52718.8032463399,6,1,0,2,0,0,73891.02941099023,25000,100000,0,0,1,2
USER_000747,15,2021,7,110434.00384049321,2,0,0,0,0,0,167214.48940637623,0,0,0,0,1,0
USER_005251,15,2021,7,5710.243833580916,4,1,1,1,0,0,13379.096898423293,25000,50000,0,0,1,3
USER_003559,15,2021,7,31297.631566510714,1,0,0,0,0,0,39675.22833422652,0,0,0,0,1,0
USER_002857,15,2021,7,82404.619181006,4,1,1,1,0,0,107889.11353186038,25000,50000,0,0,1,3
USER_001155,15,2021,7,73763.52006489487,1,0,0,0,0,0,113096.04832093292,0,0,0,0,1,0
USER_002967,15,2021,7,42424.05977563672,2,0,0,0,0,0,56002.55657952407,0,0,0,0,1,0
USER_001552,15,2021,7,139399.55776061793,1,0,1,0,0,0,194788.1846147711,0,0,0,0,1,1
USER_002087,15,2021,7,83450.10967088726,1,0,1,0,0,0,138335.66500613405,0,0,0,0,1,1
USER_001773,15,2021,7,18017.818990945823,1,0,1,0,0,0,30994.797194358845,0,0,0,0,1,1
USER_008256,15,2021,7,10349.039244626621,3,0,0,1,0,0,26590.0013993643,0,50000,0,0,1,1
USER_000331,15,2021,7,440439.70042423316,1,0,0,0,0,0,653884.5644298041,0,0,0,0,1,0
USER_000185,15,2021,7,14960.679328570248,1,0,1,0,0,0,21922.76916169207,0,0,0,0,1,1
USER_005092,15,2021,7,33370.026485584385,5,1,1,2,0,0,58611.81669982645,25000,100000,0,0,1,3
USER_004598,15,2021,7,13674.164964760173,0,0,0,0,0,0,30838.961199001482,0,0,0,0,0,0
USER_004971,15,2021,7,35203.75985797225,7,1,0,2,0,1,37826.948965756514,25000,100000,35000,0,1,3
USER_006560,15,2021,7,23914.4412957545,3,0,0,1,0,0,42643.014798922726,0,50000,0,0,1,1
USER_000974,15,2021,7,10787.878147086027,3,0,1,1,0,0,12689.593151592831,0,50000,0,0,1,2
USER_008032,15,2021,7,6496.710137838943,5,1,0,2,0,0,7258.976246451398,25000,100000,0,0,1,2
USER_003440,15,2021,7,34755.41264781363,5,1,0,2,0,0,15643.556550416411,25000,100000,0,0,1,2
USER_008089,15,2021,7,59517.62688072023,4,1,1,1,0,0,89874.37547437922,25000,50000,0,0,1,3
USER_007681,15,2021,7,35606.93364504189,1,0,0,0,0,0,55428.430932704054,0,0,0,0,1,0
USER_000094,15,2021,7,37297.64794964231,5,1,1,2,0,0,49829.21350667858,25000,100000,0,0,1,3
USER_007519,15,2021,7,46289.789467261,3,0,1,1,0,0,97860.31922143961,0,50000,0,0,1,2
USER_005632,15,2021,7,107169.24988366842,2,0,1,0,0,0,162291.44443789485,0,0,0,0,1,1
USER_008388,15,2021,7,36998.250275395716,4,1,1,1,0,0,74229.28638343915,25000,50000,0,0,1,3
USER_008201,15,2021,7,101868.38542721064,3,0,1,1,0,0,136884.11670142028,0,50000,0,0,1,2
USER_006016,15,2021,7,27935.83959617213,0,0,1,0,0,0,44104.69614875526,0,0,0,0,0,1
USER_004902,15,2021,7,159561.79495735242,3,0,1,1,0,0,229746.4381813163,0,50000,0,0,1,2
USER_002781,15,2021,7,7550.868465544803,5,1,0,2,0,0,10774.832801079187,25000,100000,0,0,1,2
USER_003701,15,2021,7,3766.6115775118196,4,1,0,1,0,0,-300.8331608591261,25000,50000,0,0,1,2
USER_007963,15,2021,7,70458.74633854518,5,1,1,2,0,0,102358.97042359044,25000,100000,0,0,1,3
USER_005351,15,2021,7,239967.74586757566,3,0,0,1,0,0,347140.20301717496,0,50000,0,0,1,1
USER_006862,15,2021,7,30493.50909518532,4,1,0,1,0,0,34348.95964831986,25000,50000,0,0,1,2
USER_000072,15,2021,7,31205.54830384297,2,0,0,0,0,0,44048.924512271245,0,0,0,0,1,0
USER_007348,15,2021,7,25408.822547805732,3,0,1,1,0,0,30140.068555006248,0,50000,0,0,1,2
USER_009531,15,2021,7,59694.44342438078,2,0,0,0,0,0,92147.66851868236,0,0,0,0,1,0
USER_002550,15,2021,7,2540.358389507002,4,1,0,1,0,0,18659.48809926283,25000,50000,0,0,1,2
USER_009445,15,2021,7,29915.182690075282,3,0,0,1,0,0,32995.59196170041,0,50000,0,0,1,1
USER_002543,15,2021,7,311929.1512617396,2,0,1,0,0,0,482112.1714413522,0,0,0,0,1,1
USER_009668,15,2021,7,16761.647743984096,1,0,1,0,0,0,17345.0345432977,0,0,0,0,1,1
USER_004442,15,2021,7,15034.706676897256,3,0,0,1,0,0,20209.84657313184,0,50000,0,0,1,1
USER_000360,15,2021,7,14397.413752102835,3,0,1,1,0,0,15168.6808257083,0,50000,0,0,1,2
USER_002989,15,2021,7,11503.906680149934,5,1,1,2,0,0,3507.799230594932,25000,100000,0,0,1,3
USER_004060,15,2021,7,333242.43801455194,3,0,1,1,0,0,487891.1440700264,0,50000,0,0,1,2
USER_006290,15,2021,7,19368.336923394338,2,0,1,0,0,0,33577.84130288723,0,0,0,0,1,1
USER_006214,15,2021,7,16419.48292517759,2,0,1,0,0,0,43007.427705846705,0,0,0,0,1,1
USER_007940,15,2021,7,32393.63583477522,2,0,1,0,0,0,41138.19350025757,0,0,0,0,1,1
USER_003661,15,2021,7,52037.939099204465,4,1,1,1,0,0,74211.22423287445,25000,50000,0,0,1,3
USER_000150,15,2021,7,97580.51637290392,3,0,0,1,0,0,141778.22190550456,0,50000,0,0,1,1
USER_003192,15,2021,7,37152.987433027,3,0,0,1,0,0,52933.26261826838,0,50000,0,0,1,1
USER_003782,15,2021,7,3489.2406827749955,2,0,1,0,0,0,16080.37411599227,0,0,0,0,1,1
USER_005070,15,2021,7,37303.562442896764,7,1,0,2,0,1,49525.4585533902,25000,100000,35000,0,1,3
USER_000584,15,2021,7,9320.77649103082,2,0,0,0,0,0,15157.91518839771,0,0,0,0,1,0
USER_002016,15,2021,7,9728.75022998584,2,0,1,0,0,0,-5047.772150393001,0,0,0,0,1,1
USER_004023,15,2021,7,51523.47856132747,2,0,1,0,0,0,75872.72739542302,0,0,0,0,1,1
USER_002455,15,2021,7,153917.74728051416,3,0,0,1,0,0,234207.42120529167,0,50000,0,0,1,1
USER_003815,15,2021,7,49817.27300431416,4,1,1,1,0,0,87207.21852050863,25000,50000,0,0,1,3
USER_001028,15,2021,7,4628.985482006943,4,1,0,1,0,0,9182.479014659168,25000,50000,0,0,1,2
USER_004962,15,2021,7,16102.105266532646,1,0,1,0,0,0,22728.21710177007,0,0,0,0,1,1
USER_001268,15,2021,7,310405.0254516583,2,0,1,0,0,0,465881.2050171643,0,0,0,0,1,1
USER_006406,15,2021,7,33677.19452967487,3,0,0,1,0,0,40539.22717263592,0,50000,0,0,1,1
USER_002156,15,2021,7,15879.019962441143,0,0,1,0,0,0,34035.45749394845,0,0,0,0,0,1
USER_000254,15,2021,7,41468.86946385089,4,1,0,1,0,0,55440.313859790804,25000,50000,0,0,1,2
USER_009543,15,2021,7,5708.138526045313,2,0,0,0,0,0,-5832.628678878571,0,0,0,0,1,0
USER_004925,15,2021,7,25274.88977890823,4,1,0,1,0,0,12340.799913896386,25000,50000,0,0,1,2
USER_009558,15,2021,7,5252.371499790389,6,1,0,2,0,0,14210.427203587324,25000,100000,0,0,1,2
USER_002943,15,2021,7,62747.966182007054,1,0,0,0,0,0,85749.0168219847,0,0,0,0,1,0
USER_001507,15,2021,7,7410.764253711565,4,1,0,1,0,0,8229.511602756385,25000,50000,0,0,1,2
USER_003146,15,2021,7,32090.330783858593,3,0,1,1,0,0,44595.40449576011,0,50000,0,0,1,2
USER_001049,15,2021,7,26988.90277165121,3,0,0,1,0,0,30716.948767465947,0,50000,0,0,1,1
USER_008381,15,2021,7,10559.264417197925,3,0,0,1,0,0,13969.308779515222,0,50000,0,0,1,1
USER_001395,15,2021,7,87334.49206557446,3,0,1,1,0,0,127200.08318362018,0,50000,0,0,1,2
USER_004917,15,2021,7,115165.68446975219,5,1,0,2,0,0,164280.64209963637,25000,100000,0,0,1,2
USER_008922,15,2021,7,42427.922120997,4,1,0,1,0,0,63370.65642095075,25000,50000,0,0,1,2
USER_003717,15,2021,7,18895.788163365833,0,0,0,0,0,0,27239.031634495383,0,0,0,0,0,0
USER_006502,15,2021,7,17915.75041861963,1,0,1,0,0,0,14962.062297071492,0,0,0,0,1,1
USER_007892,15,2021,7,20714.344950554696,5,1,0,2,0,0,25856.515765083645,25000,100000,0,0,1,2
USER_004653,15,2021,7,83154.01404142358,0,0,0,0,0,0,116007.61466497548,0,0,0,0,0,0
USER_001129,15,2021,7,14111.57617706102,2,0,0,0,0,0,43899.500472308064,0,0,0,0,1,0
USER_000399,15,2021,7,33246.59041528598,3,0,0,1,0,0,46508.37214974493,0,50000,0,0,1,1
USER_009038,15,2021,7,8073.608485875816,4,1,0,1,0,0,13001.472393424663,25000,50000,0,0,1,2
USER_008446,15,2021,7,27925.356781407663,1,0,1,0,0,0,39561.85984288863,0,0,0,0,1,1
USER_009551,15,2021,7,23093.063372533295,3,0,0,1,0,0,40365.23070315847,0,50000,0,0,1,1
USER_002896,15,2021,7,27397.389947762116,2,0,0,0,0,0,33369.7620264522,0,0,0,0,1,0
USER_008080,15,2021,7,11761.527453735922,2,0,0,0,0,0,9610.411496944456,0,0,0,0,1,0
USER_007022,15,2021,7,33494.761624944724,3,0,0,1,0,0,46492.55247424886,0,50000,0,0,1,1
USER_006392,15,2021,7,20186.64168734667,2,0,0,0,0,0,40319.19630100331,0,0,0,0,1,0
USER_000897,15,2021,7,30563.86259985772,2,0,1,0,0,0,56672.27292249084,0,0,0,0,1,1
USER_003884,15,2021,7,32774.09040791253,3,0,1,1,0,0,55046.410961702335,0,50000,0,0,1,2
USER_006482,15,2021,7,9103.993083911122,1,0,1,0,0,0,1397.1979370481822,0,0,0,0,1,1
USER_008820,15,2021,7,30951.762877143763,4,1,0,1,0,0,43451.88185808527,25000,50000,0,0,1,2
USER_006836,15,2021,7,7653.609438977855,5,1,1,2,0,0,22201.279235301747,25000,100000,0,0,1,3
USER_001874,15,2021,7,159554.68681305498,4,1,0,1,0,0,227595.20107323152,25000,50000,0,0,1,2
USER_007946,15,2021,7,38758.5184079196,4,1,0,1,0,0,64439.0517828975,25000,50000,0,0,1,2
USER_001660,15,2021,7,3604.671178671214,4,1,1,1,0,0,-11403.517081670117,25000,50000,0,0,1,3
USER_001042,15,2021,7,2670.5988163885777,6,1,1,2,0,0,10232.071974278817,25000,100000,0,0,1,3
USER_009629,15,2021,7,16845.354079234454,1,0,1,0,0,0,28772.57646048897,0,0,0,0,1,1
USER_005784,15,2021,7,16415.61258641275,2,0,0,0,0,0,41080.613812203985,0,0,0,0,1,0
USER_002473,15,2021,7,57579.60769562621,3,0,0,1,0,0,65314.63651873585,0,50000,0,0,1,1
USER_005425,15,2021,7,3744.0100730510117,2,0,1,0,0,0,10450.02911386407,0,0,0,0,1,1
USER_006377,15,2021,7,30950.587666066065,3,0,0,1,0,0,47826.929232912444,0,50000,0,0,1,1
USER_007515,15,2021,7,49905.76176370285,5,1,1,2,0,0,54446.79795579732,25000,100000,0,0,1,3
USER_006568,15,2021,7,41230.57607801081,3,0,1,1,0,0,58305.67414920993,0,50000,0,0,1,2
USER_009609,15,2021,7,54492.95961917619,2,0,1,0,0,0,95199.51113571989,0,0,0,0,1,1
USER_001923,15,2021,7,5372.435382886585,6,1,1,2,0,0,5157.666378630983,25000,100000,0,0,1,3
USER_009912,15,2021,7,5887.581723771498,2,0,0,0,0,0,-4365.301441067146,0,0,0,0,1,0
USER_009547,15,2021,7,13091.170024390922,2,0,0,0,0,0,23410.57328901178,0,0,0,0,1,0
USER_007661,15,2021,7,15388.522993900035,4,1,0,1,0,0,25937.483327888312,25000,50000,0,0,1,2
USER_008347,15,2021,7,33099.09101549133,1,0,0,0,0,0,42434.443826827344,0,0,0,0,1,0
USER_008749,15,2021,7,37315.08576131567,3,0,1,1,0,0,60153.53771170479,0,50000,0,0,1,2
USER_005996,15,2021,7,36047.73960864081,1,0,0,0,0,0,46470.47933086671,0,0,0,0,1,0
USER_008197,15,2021,7,198720.50856922215,2,0,0,0,0,0,302847.85776773916,0,0,0,0,1,0
USER_004761,15,2021,7,68673.8538642149,0,0,1,0,0,0,97999.14642212937,0,0,0,0,0,1
USER_001703,15,2021,7,24211.78958111582,3,0,0,1,0,0,43819.676238668835,0,50000,0,0,1,1
USER_009705,15,2021,7,34335.882483876085,5,1,0,2,0,0,55711.24127803241,25000,100000,0,0,1,2
USER_007901,15,2021,7,10265.75580965642,3,0,0,1,0,0,24305.51179878918,0,50000,0,0,1,1
USER_008127,15,2021,7,62908.87682598916,4,1,0,1,0,0,70205.01971279932,25000,50000,0,0,1,2
USER_002977,15,2021,7,6834.12726127357,2,0,0,0,0,0,-12163.858715397717,0,0,0,0,1,0
USER_001649,15,2021,7,40153.07167266374,3,0,0,1,0,0,48177.275007938064,0,50000,0,0,1,1
USER_005334,15,2021,7,258390.05680400683,4,1,0,1,0,0,368166.2842241463,25000,50000,0,0,1,2
USER_005795,15,2021,7,45984.84040793826,3,0,1,1,0,0,67021.0017758538,0,50000,0,0,1,2
USER_005147,15,2021,7,18710.239154209907,5,1,0,2,0,0,35164.76744924928,25000,100000,0,0,1,2
USER_006731,15,2021,7,46791.11008297455,2,0,0,0,0,0,72067.51913284004,0,0,0,0,1,0
USER_007808,15,2021,7,18746.92689092721,4,1,0,1,0,0,40739.28467476522,25000,50000,0,0,1,2
USER_000030,15,2021,7,36968.496106342536,7,1,0,2,0,1,73950.59336282752,25000,100000,35000,0,1,3
USER_005517,15,2021,7,25352.679028539347,1,0,0,0,0,0,20409.435487413746,0,0,0,0,1,0
USER_000935,15,2021,7,65795.1229046545,3,0,0,1,0,0,101209.99259399614,0,50000,0,0,1,1
USER_001576,15,2021,7,53820.25414092467,4,1,0,1,0,0,86367.48535273873,25000,50000,0,0,1,2
USER_009947,15,2021,7,13047.318801886782,0,0,1,0,0,0,13488.302494456406,0,0,0,0,0,1
USER_003121,15,2021,7,55732.69528663415,1,0,1,0,0,0,78581.05450903863,0,0,0,0,1,1
USER_006000,15,2021,7,102803.93375860676,6,1,1,2,0,0,154402.8382941833,25000,100000,0,0,1,3
USER_000963,15,2021,7,75181.2676703124,3,0,0,1,0,0,131361.1198049141,0,50000,0,0,1,1
USER_007206,15,2021,7,6633.898973211849,3,0,0,1,0,0,32400.24087985087,0,50000,0,0,1,1
USER_007765,15,2021,7,25242.65304787799,2,0,0,0,0,0,39940.88588322958,0,0,0,0,1,0
USER_009377,15,2021,7,9020.920269580241,3,0,1,1,0,0,29300.655610312468,0,50000,0,0,1,2
USER_001799,15,2021,7,36778.73230517924,3,0,0,1,0,0,57497.859901749696,0,50000,0,0,1,1
USER_008999,15,2021,7,40768.33550937008,3,0,1,1,0,0,52300.64322660353,0,50000,0,0,1,2
USER_000245,15,2021,7,32908.611063181204,2,0,1,0,0,0,61038.843874638216,0,0,0,0,1,1
USER_004703,15,2021,7,11568.934613595991,2,0,0,0,0,0,9068.170111561052,0,0,0,0,1,0
USER_001251,15,2021,7,35721.23421401645,1,0,0,0,0,0,50820.83216638998,0,0,0,0,1,0
USER_003764,15,2021,7,26943.14738175975,5,1,0,2,0,0,42233.29648810273,25000,100000,0,0,1,2
USER_003097,15,2021,7,405561.2593082842,0,0,0,0,0,0,616060.0549510929,0,0,0,0,0,0
USER_001914,15,2021,7,2809.7883056319724,2,0,0,0,0,0,-4422.360957442803,0,0,0,0,1,0
USER_003796,15,2021,7,51505.157850674055,3,0,1,1,0,0,70738.2408928495,0,50000,0,0,1,2
